Viewer version,2.91,
Measure start time,25/7/2023 15:50,
Type of measurement,Flow [Linearized],
Sampling interval [ms],0,
Timing information,Relative,
Article code,SLI-0430            ,
Serial Number,203900007,
COM HW Type,RS485/USB Sensor Cable,
COM HW Config,"Config String: COM6, 115200, ECHOOFF",
Sensor Cable Version,1.8,
I2C Address,64,
Scale Factor,270,
Resolution (bit),16,
Calibration Field,0,
Sample #,Relative Time[s],Flow [ul/min]
7330,502.5635,0.067
7331,502.6594,0.033
7332,502.7073,0.026
7333,502.7393,0.063
7334,502.8353,0.052
7335,502.8992,0.037
7336,502.9632,0.019
7337,503.0272,0.074
7338,503.0912,0.048
7339,503.1552,0.056
7340,503.251,0.037
7341,503.299,0.081
7342,503.395,0.059
7343,503.427,0.063
7344,503.5229,0.07
7345,503.587,0.044
7346,503.6508,0.044
7347,503.7148,0.067
7348,503.7788,0.048
7349,503.8427,0.067
7350,503.9386,0.059
7351,504.0026,0.067
7352,504.0665,0.052
7353,504.1624,0.037
7354,504.2105,0.074
7355,504.2584,0.037
7356,504.3543,0.063
7357,504.4023,0.052
7358,504.4984,0.07
7359,504.5462,0.026
7360,504.6262,0.067
7361,504.6582,0.074
7362,504.7544,0.044
7363,504.8183,0.07
7364,504.8832,0.056
7365,504.9622,0.07
7366,505.0111,0.048
7367,505.1059,0.081
7368,505.1538,0.052
7369,505.2498,0.074
7370,505.2978,0.059
7371,505.3937,0.067
7372,505.4416,0.067
7373,505.5216,0.067
7374,505.5536,0.052
7375,505.6494,0.052
7376,505.7137,0.078
7377,505.762,0.067
7378,505.8574,0.074
7379,505.9214,0.074
7380,505.9694,0.067
7381,506.0653,0.067
7382,506.1133,0.052
7383,506.2092,0.052
7384,506.2412,0.074
7385,506.3052,0.048
7386,506.4011,0.063
7387,506.465,0.037
7388,506.5295,0.078
7389,506.6089,0.041
7390,506.657,0.067
7391,506.7529,0.037
7392,506.8008,0.052
7393,506.8808,0.037
7394,506.9447,0.067
7395,507.0087,0.037
7396,507.0726,0.067
7397,507.1366,0.074
7398,507.2006,0.037
7399,507.2965,0.044
7400,507.3605,0.03
7401,507.4244,0.019
7402,507.4884,0.022
7403,507.5684,0.056
7404,507.6483,0.03
7405,507.6963,0.044
7406,507.7923,0.037
7407,507.8402,0.052
7408,507.9361,0.041
7409,507.9681,0.033
